src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.163.0.113,255.255.255.255,42429,29810,17,2026-04-02 08:00:15,90.31244683265686,68.6505594460108,0.08858136702711071,0.08858136702711071,0.0,8,0,6200,0,776,774,775.0,0.7071067811865476,0,0,0,0.0,776,774,775.0,0.7071067811865476,0.5,160,0,20,8,12.90177811895098,20.140394926071167,0.0,7.039557815909724,90.31244683265686,20.140394926071167,0.0,12.90177811895098,7.039557815909724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.0,0,0,8,0,6200,0
10.163.0.54,255.255.255.255,35507,29810,17,2026-04-02 07:57:47,0.0,0,0,0,0,2,0,1368,0,684,684,684.0,0.0,0,0,0,0.0,684,684,684.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.0,0,0,2,0,1368,0
10.163.0.103,255.255.255.255,33693,29810,17,2026-04-02 08:00:06,100.26764702796936,61.27599661619814,0.07978645392734132,0.07978645392734132,0.0,8,0,6144,0,768,768,768.0,0.0,0,0,0,0.0,768,768,768.0,0.0,0.0,160,0,20,8,14.323949575424194,30.02030611038208,0.0,9.04414584421386,100.26764702796936,30.02030611038208,0.0,14.323949575424194,9.04414584421386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.0,0,0,8,0,6144,0
10.163.0.58,255.255.255.255,50442,29810,17,2026-04-02 08:00:06,100.24830102920532,68.30040938055663,0.09975231397773715,0.09975231397773715,0.0,10,0,6847,0,688,684,684.7,1.4177446878757824,0,0,0,0.0,688,684,684.7,1.4177446878757824,2.01,200,0,20,10,11.138700114356148,20.070702075958252,0.0,5.671441287624597,100.24830102920532,20.070702075958252,0.0,11.138700114356148,5.671441287624597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.7,0,0,10,0,6847,0
10.163.0.79,255.255.255.255,41688,29810,17,2026-04-02 07:56:27,80.25589084625244,59.68409233879521,0.08722101176859426,0.08722101176859426,0.0,7,0,4790,0,687,683,684.2857142857143,1.2777531299998797,0,0,0,0.0,687,683,684.2857142857143,1.2777531299998797,1.6326530612244896,140,0,20,7,13.37598180770874,20.070493936538696,0.0,7.479909692504607,80.25589084625244,20.070493936538696,0.0,13.37598180770874,7.479909692504607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.2857142857143,0,0,7,0,4790,0
10.163.0.49,255.255.255.255,57544,29810,17,2026-04-02 07:59:57,110.37492489814758,31.15743909382915,0.04530014407361028,0.04530014407361028,0.0,5,0,3439,0,688,687,687.8,0.4,0,0,0,0.0,688,687,687.8,0.4,0.16,100,0,20,5,27.593731224536896,50.17496180534363,0.0,17.91569557762059,110.37492489814758,50.17496180534363,0.0,27.593731224536896,17.91569557762059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,687.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687.8,0,0,5,0,3439,0
10.163.0.155,255.255.255.255,59017,29810,17,2026-04-02 08:00:07,100.34352111816406,38.647238573911366,0.04982882745475937,0.04982882745475937,0.0,5,0,3878,0,777,775,775.6,0.7999999999999999,0,0,0,0.0,777,775,775.6,0.7999999999999999,0.6399999999999999,100,0,20,5,25.085880279541016,40.13767600059509,0.0,16.639191271217584,100.34352111816406,40.13767600059509,0.0,25.085880279541016,16.639191271217584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,775.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.6,0,0,5,0,3878,0
10.163.0.79,255.255.255.255,52044,29810,17,2026-04-02 08:00:18,90.23435688018799,68.23343361526015,0.09974027976893639,0.09974027976893639,0.0,9,0,6157,0,685,683,684.1111111111111,0.7370277311900888,0,0,0,0.0,685,683,684.1111111111111,0.7370277311900888,0.5432098765432098,180,0,20,9,11.279294610023499,20.070927143096924,0.0,6.014926619468787,90.23435688018799,20.070927143096924,0.0,11.279294610023499,6.014926619468787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.1111111111111,0,0,9,0,6157,0
10.163.1.249,224.0.0.251,5353,5353,17,2026-04-02 07:59:35,132.98482584953308,10.444800684038922,0.022558964760343244,0.022558964760343244,0.0,3,0,1389,0,463,463,463.0,0.0,0,0,0,0.0,463,463,463.0,0.0,0.0,60,0,20,3,66.49241292476654,132.98482584953308,0.0,66.49241292476654,132.98482584953308,132.98482584953308,0.0,66.49241292476654,66.49241292476654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,463.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.0,0,0,3,0,1389,0
10.163.1.249,10.163.28.3,5353,5353,17,2026-04-02 07:58:37,191.33337593078613,4.860626095555972,0.01567943901792249,0.01045295934528166,0.00522647967264083,2,1,844,86,422,422,422.0,0.0,86,86,86.0,0.0,422,86,310.0,158.39191898578665,25088.0,40,20,20,2,95.66668796539307,191.33337593078613,0.0,95.66668796539307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.0,86.0,0,2,1,844,86
10.13.0.37,255.255.255.255,35781,29810,17,2026-04-02 08:00:18,90.21516990661621,60.754748959332545,0.08867688226138667,0.08867688226138667,0.0,8,0,5481,0,688,683,685.125,1.4523687548277813,0,0,0,0.0,688,683,685.125,1.4523687548277813,2.109375,160,0,20,8,12.887881415230888,20.077295064926147,0.0,7.009414659888066,90.21516990661621,20.077295064926147,0.0,12.887881415230888,7.009414659888066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,685.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.125,0,0,8,0,5481,0
10.163.0.24,255.255.255.255,42802,29810,17,2026-04-02 07:59:59,110.30498600006104,31.068405194286537,0.04532886663887735,0.04532886663887735,0.0,5,0,3427,0,687,684,685.4,1.019803902718557,0,0,0,0.0,687,684,685.4,1.019803902718557,1.04,100,0,20,5,27.57624650001526,40.15740394592285,0.0,16.43589935750299,110.30498600006104,40.15740394592285,0.0,27.57624650001526,16.43589935750299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,685.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.4,0,0,5,0,3427,0
10.163.0.94,255.255.255.255,52726,29810,17,2026-04-02 08:00:10,100.26295113563538,46.148651596546465,0.05984264309039957,0.05984264309039957,0.0,6,0,4627,0,772,770,771.1666666666666,0.6871842709362769,0,0,0,0.0,772,770,771.1666666666666,0.6871842709362769,0.4722222222222223,120,0,20,6,20.052590227127077,30.096307039260864,0.0,12.681814237318337,100.26295113563538,30.096307039260864,0.0,20.052590227127077,12.681814237318337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,771.1666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.1666666666666,0,0,6,0,4627,0
10.163.2.11,224.0.0.251,5353,5353,17,2026-04-02 07:59:38,132.99162006378174,2.6016676827762617,0.02255781227840689,0.02255781227840689,0.0,3,0,346,0,123,100,115.33333333333333,10.842303978193728,0,0,0,0.0,123,100,115.33333333333333,10.842303978193728,117.55555555555556,60,0,20,3,66.49581003189087,132.99162006378174,0.0,66.49581003189087,132.99162006378174,132.99162006378174,0.0,66.49581003189087,66.49581003189087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,115.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.33333333333333,0,0,3,0,346,0
10.163.0.52,255.255.255.255,39680,29810,17,2026-04-02 07:56:42,70.24094581604004,58.498642811009525,0.08542026207497132,0.08542026207497132,0.0,6,0,4109,0,685,684,684.8333333333334,0.3726779962499649,0,0,0,0.0,685,684,684.8333333333334,0.3726779962499649,0.13888888888888887,120,0,20,6,14.048189163208008,20.07696294784546,0.0,8.029191841819456,70.24094581604004,20.07696294784546,0.0,14.048189163208008,8.029191841819456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.8333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.8333333333334,0,0,6,0,4109,0
10.163.0.52,255.255.255.255,46231,29810,17,2026-04-02 08:00:22,90.31994986534119,60.65105226660554,0.08857400842147578,0.08857400842147578,0.0,8,0,5478,0,686,684,684.75,0.6614378277661477,0,0,0,0.0,686,684,684.75,0.6614378277661477,0.4375,160,0,20,8,12.902849980763026,40.13638710975647,0.0,11.644881265710454,90.31994986534119,40.13638710975647,0.0,12.902849980763026,11.644881265710454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.75,0,0,8,0,5478,0
10.163.1.249,1.10.10.10,56634,53,17,2026-04-02 07:57:54,0.06321883201599121,8921.392281612165,47.45421426389449,31.63614284259633,15.818071421298164,2,1,200,364,100,100,100.0,0.0,364,364,364.0,0.0,364,100,188.0,124.45079348883236,15488.0,40,20,20,2,0.031609416007995605,0.06321883201599121,0.0,0.031609416007995605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,364.0,0,2,1,200,364
10.163.1.249,1.10.10.10,54880,53,17,2026-04-02 07:57:54,0.06290888786315918,7518.810394945785,47.68801518993099,31.792010126620657,15.896005063310328,2,1,200,273,100,100,100.0,0.0,273,273,273.0,0.0,273,100,157.66666666666666,81.55298209684848,6650.888888888888,40,20,20,2,0.03145444393157959,0.06290888786315918,0.0,0.03145444393157959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,157.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,273.0,0,2,1,200,273
10.163.1.249,1.10.10.10,63908,53,17,2026-04-02 07:57:54,0.03772687911987305,9595.280830141937,79.51890190725364,53.01260127150242,26.50630063575121,2,1,186,176,93,93,93.0,0.0,176,176,176.0,0.0,176,93,120.66666666666667,39.12657522565563,1530.888888888889,40,20,20,2,0.018863439559936523,0.03772687911987305,0.0,0.018863439559936523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,120.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,176.0,0,2,1,186,176
10.163.0.56,255.255.255.255,40521,29810,17,2026-04-02 08:00:13,100.3541169166565,54.526910984075165,0.07971770611706895,0.07971770611706895,0.0,8,0,5472,0,684,684,684.0,0.0,0,0,0,0.0,684,684,684.0,0.0,0.0,160,0,20,8,14.336302416665214,30.10658884048462,0.0,9.064941752695931,100.3541169166565,30.10658884048462,0.0,14.336302416665214,9.064941752695931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.0,0,0,8,0,5472,0
10.163.0.61,255.255.255.255,36364,29810,17,2026-04-02 08:00:23,90.23501396179199,52.75114161355941,0.07757520825523442,0.07757520825523442,0.0,7,0,4760,0,680,680,680.0,0.0,0,0,0,0.0,680,680,680.0,0.0,0.0,140,0,20,7,15.039168993631998,40.14411187171936,0.0,12.621122887480796,90.23501396179199,40.14411187171936,0.0,15.039168993631998,12.621122887480796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.0,0,0,7,0,4760,0
10.163.0.151,255.255.255.255,34362,29810,17,2026-04-02 08:00:25,90.28908586502075,76.94174698352289,0.09967982191618052,0.09967982191618052,0.0,9,0,6947,0,773,771,771.8888888888889,0.5665577237325315,0,0,0,0.0,773,771,771.8888888888889,0.5665577237325315,0.3209876543209876,180,0,20,9,11.286135733127594,30.1047580242157,0.0,7.834108138488833,90.28908586502075,30.1047580242157,0.0,11.286135733127594,7.834108138488833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,771.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.8888888888889,0,0,9,0,6947,0
10.163.0.71,255.255.255.255,58745,29810,17,2026-04-02 07:57:17,40.05181002616882,102.84179409891216,0.14980596372747584,0.14980596372747584,0.0,6,0,4119,0,687,685,686.5,0.7637626158259734,0,0,0,0.0,687,685,686.5,0.7637626158259734,0.5833333333333334,120,0,20,6,8.010362005233764,10.06172800064087,0.0,4.005332262558806,40.05181002616882,10.06172800064087,0.0,8.010362005233764,4.005332262558806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,686.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.5,0,0,6,0,4119,0
10.163.0.30,255.255.255.255,52314,29810,17,2026-04-02 08:00:17,100.31985592842102,54.485724181063745,0.07974493111022868,0.07974493111022868,0.0,8,0,5466,0,684,683,683.25,0.4330127018922193,0,0,0,0.0,684,683,683.25,0.4330127018922193,0.1875,160,0,20,8,14.331407989774432,30.09227991104126,0.0,9.07802593061149,100.31985592842102,30.09227991104126,0.0,14.331407989774432,9.07802593061149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,683.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683.25,0,0,8,0,5466,0
10.163.0.127,255.255.255.255,45908,29810,17,2026-04-02 08:00:17,100.34089708328247,53.98596342530121,0.06976218275375826,0.06976218275375826,0.0,7,0,5417,0,775,772,773.8571428571429,1.2453996981544782,0,0,0,0.0,775,772,773.8571428571429,1.2453996981544782,1.551020408163265,140,0,20,7,16.723482847213745,30.11747407913208,0.0,11.102275635275483,100.34089708328247,30.11747407913208,0.0,16.723482847213745,11.102275635275483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,773.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.8571428571429,0,0,7,0,5417,0
10.163.0.59,255.255.255.255,54942,29810,17,2026-04-02 08:00:27,90.31647086143494,45.484505326858525,0.06643306522910203,0.06643306522910203,0.0,6,0,4108,0,686,683,684.6666666666666,0.9428090415820634,0,0,0,0.0,686,683,684.6666666666666,0.9428090415820634,0.888888888888889,120,0,20,6,18.063294172286987,50.08695316314697,0.0,17.22386294278053,90.31647086143494,50.08695316314697,0.0,18.063294172286987,17.22386294278053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.6666666666666,0,0,6,0,4108,0
10.163.0.133,255.255.255.255,51850,29810,17,2026-04-02 08:00:27,90.32267999649048,51.01708674032973,0.06642849835980434,0.06642849835980434,0.0,6,0,4608,0,768,768,768.0,0.0,0,0,0,0.0,768,768,768.0,0.0,0.0,120,0,20,6,18.064535999298094,60.21166110038757,0.0,21.42909875370536,90.32267999649048,60.21166110038757,0.0,18.064535999298094,21.42909875370536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.0,0,0,6,0,4608,0
10.163.0.71,255.255.255.255,38050,29810,17,2026-04-02 08:00:28,90.20523190498352,60.85012902335604,0.08868665188319336,0.08868665188319336,0.0,8,0,5489,0,687,685,686.125,0.5994789404140899,0,0,0,0.0,687,685,686.125,0.5994789404140899,0.359375,160,0,20,8,12.886461700711932,20.092379093170166,0.0,7.008481049054542,90.20523190498352,20.092379093170166,0.0,12.886461700711932,7.008481049054542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,686.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.125,0,0,8,0,5489,0
10.163.0.77,255.255.255.255,34403,29810,17,2026-04-02 07:56:48,70.24647498130798,39.11940066360939,0.056942359044555156,0.056942359044555156,0.0,4,0,2748,0,688,686,687.0,1.0,0,0,0,0.0,688,686,687.0,1.0,1.0,80,0,20,4,23.415491660435993,60.21475291252136,0.0,26.34132473814695,70.24647498130798,60.21475291252136,0.0,23.415491660435993,26.34132473814695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687.0,0,0,4,0,2748,0
10.163.1.249,1.10.10.10,59923,53,17,2026-04-02 07:57:58,0.16657614707946777,1764.9585799324718,18.009781427882366,12.006520951921576,6.003260475960788,2,1,166,128,83,83,83.0,0.0,128,128,128.0,0.0,128,83,98.0,21.213203435596427,450.0,40,20,20,2,0.08328807353973389,0.16657614707946777,0.0,0.08328807353973389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,128.0,0,2,1,166,128
10.163.1.249,1.10.10.10,60156,53,17,2026-04-02 07:57:58,0.12840485572814941,2063.7848817885915,23.363602435342546,15.575734956895031,7.787867478447516,2,1,166,99,83,83,83.0,0.0,99,99,99.0,0.0,99,83,88.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.06420242786407471,0.12840485572814941,0.0,0.06420242786407471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,88.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,99.0,0,2,1,166,99
10.163.1.249,57.144.125.32,54303,443,6,2026-04-02 07:57:58,0.49119114875793457,20354.601310063805,73.29122296082186,36.64561148041093,36.64561148041093,18,18,3745,6253,1514,66,208.05555555555554,340.6034631882102,1446,68,347.3888888888889,456.4360900728465,1514,66,277.72222222222223,408.6878468621737,167025.75617283955,360,360,20,8,0.014034032821655273,0.09731698036193848,0.0,0.02596523851049271,0.49119114875793457,0.10661005973815918,0.0,0.028893596985760855,0.036692613779139606,0.41535210609436035,0.10593199729919434,9.5367431640625e-07,0.02443247682908002,0.0325215536165083,7,9,0,0,2,3,0,16,34,0,3,1.0,277.72222222222223,65535,28960,0,0,0,0,0,0,0,0,0,0,2283.5,6.0,0,46658.20568168809,208.05555555555554,347.3888888888889,0,18,18,3745,6253
10.163.1.249,10.163.24.186,5353,5353,17,2026-04-02 07:57:58,0.0,0,0,0,0,2,0,484,0,242,242,242.0,0.0,0,0,0,0.0,242,242,242.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.0,0,0,2,0,484,0
10.163.0.68,255.255.255.255,34001,29810,17,2026-04-02 07:56:39,80.17550492286682,68.32510759078016,0.0997810990737936,0.0997810990737936,0.0,8,0,5478,0,686,683,684.75,1.0897247358851685,0,0,0,0.0,686,683,684.75,1.0897247358851685,1.1875,160,0,20,8,11.453643560409546,20.15207004547119,0.0,6.4324495269729605,80.17550492286682,20.15207004547119,0.0,11.453643560409546,6.4324495269729605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.75,0,0,8,0,5478,0
10.163.20.0,224.0.0.251,5353,5353,17,2026-04-02 07:57:58,1.9265141487121582,164.0268254511604,2.0762889297615237,2.0762889297615237,0.0,4,0,316,0,79,79,79.0,0.0,0,0,0,0.0,79,79,79.0,0.0,0.0,80,0,20,4,0.6421713829040527,0.9743831157684326,0.0,0.4541746012003071,1.9265141487121582,0.9743831157684326,0.0,0.6421713829040527,0.4541746012003071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,0,0,4,0,316,0
10.163.24.186,224.0.0.251,5353,5353,17,2026-04-02 07:57:58,1.0244829654693604,477.3139393059286,2.9283063761099912,2.9283063761099912,0.0,3,0,489,0,165,159,163.0,2.8284271247461903,0,0,0,0.0,165,159,163.0,2.8284271247461903,8.0,60,0,20,3,0.5122414827346802,1.0244829654693604,0.0,0.5122414827346802,1.0244829654693604,1.0244829654693604,0.0,0.5122414827346802,0.5122414827346802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,163.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.0,0,0,3,0,489,0
216.239.36.223,10.163.1.249,443,60778,6,2026-04-02 07:58:00,0.026154041290283203,18888.094368174443,267.6450618972087,152.94003536983354,114.70502652737515,4,3,272,222,68,68,68.0,0.0,90,66,74.0,11.313708498984761,90,66,70.57142857142857,7.979565739296538,63.6734693877551,80,60,20,4,0.004359006881713867,0.025902986526489258,0.0,0.009634835833205596,0.026154041290283203,0.026141881942749023,0.0,0.008718013763427734,0.012320536344120923,0.0001418590545654297,9.989738464355469e-05,4.1961669921875e-05,7.092952728271484e-05,2.8967857360839844e-05,0,1,0,0,3,0,0,1,7,0,0,0.75,70.57142857142857,136,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,74.0,0,4,3,272,222
10.163.0.28,255.255.255.255,35342,29810,17,2026-04-02 08:00:19,100.25026893615723,41.11709667956132,0.059850213507367286,0.059850213507367286,0.0,6,0,4122,0,687,687,687.0,0.0,0,0,0,0.0,687,687,687.0,0.0,0.0,120,0,20,6,20.050053787231445,50.075868129730225,0.0,16.756522272933978,100.25026893615723,50.075868129730225,0.0,20.050053787231445,16.756522272933978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687.0,0,0,6,0,4122,0
10.163.0.35,255.255.255.255,40525,29810,17,2026-04-02 08:00:29,90.23002099990845,60.71150088733281,0.08866228680150831,0.08866228680150831,0.0,8,0,5478,0,686,684,684.75,0.9682458365518543,0,0,0,0.0,686,684,684.75,0.9682458365518543,0.9375,160,0,20,8,12.89000299998692,30.103227138519287,0.0,8.839558086054351,90.23002099990845,30.103227138519287,0.0,12.89000299998692,8.839558086054351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.75,0,0,8,0,5478,0
10.163.1.249,23.65.124.97,64660,443,17,2026-04-02 07:57:30,30.15059208869934,446.69106199900807,2.4543464945000446,1.1940064027297514,1.2603400917702932,36,38,6375,7093,1292,71,177.08333333333334,336.57675160685443,1494,63,186.6578947368421,348.99248041332004,1494,63,182.0,343.04191690922664,117677.75675675676,720,760,20,36,0.41302180943423755,6.404376029968262,0.0,0.997446648028769,28.445573091506958,6.485047817230225,0.0,0.8127306597573417,1.3511928755002451,30.0623939037323,6.711626052856445,1.9073486328125e-06,0.8124971325333054,1.349713310356537,0,0,0,0,0,0,0,0,0,0,0,1.0555555555555556,182.0,0,0,0,0,0,0,0,0,0,0,0,0,1625.0,4.0,0,131072000.0,177.08333333333334,186.6578947368421,0,36,38,6375,7093
10.163.0.26,255.255.255.255,52302,29810,17,2026-04-02 08:00:31,90.2221348285675,45.487728790701695,0.0665025274717861,0.0665025274717861,0.0,6,0,4104,0,684,684,684.0,0.0,0,0,0,0.0,684,684,684.0,0.0,0.0,120,0,20,6,18.0444269657135,60.120025873184204,0.0,21.393720886753407,90.2221348285675,60.120025873184204,0.0,18.0444269657135,21.393720886753407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.0,0,0,6,0,4104,0
10.163.0.79,255.255.255.255,33719,29810,17,2026-04-02 08:00:21,100.27969121932983,48.04562061785932,0.06980476220942616,0.06980476220942616,0.0,7,0,4818,0,690,686,688.2857142857143,1.4846149779161804,0,0,0,0.0,690,686,688.2857142857143,1.4846149779161804,2.204081632653061,140,0,20,7,16.713281869888306,30.097569942474365,0.0,9.472416499076518,100.27969121932983,30.097569942474365,0.0,16.713281869888306,9.472416499076518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,688.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.2857142857143,0,0,7,0,4818,0
142.250.77.101,10.163.1.249,443,60811,6,2026-04-02 08:00:16,106.27118515968323,613.2047920805765,0.9127591816563226,0.5363636428289731,0.37639553882734955,57,40,43702,21464,1514,66,766.7017543859649,649.0023913915956,1514,54,536.6,637.0060753242468,1514,54,671.8144329896908,653.9666962404805,427672.4397916888,1140,800,20,54,1.1069915120800335,45.000426054000854,0.0,6.5487971578277895,106.27118515968323,45.04620814323425,0.0,1.8976997349943434,8.493746303699938,61.242526054382324,45.10863208770752,0.0,1.570321180881598,7.380918506640969,32,12,0,0,0,0,0,44,97,0,0,0.7017543859649122,671.8144329896908,295,2048,0,0,0,0,0,0,0,0,9978.0,11.5,6219.0,5.666666666666667,36000.371878331294,154345423.5266272,766.7017543859649,536.6,0,57,40,43702,21464
10.163.0.120,255.255.255.255,58008,29810,17,2026-04-02 08:00:32,90.31690502166748,42.92662596298985,0.055360621566920114,0.055360621566920114,0.0,5,0,3877,0,776,775,775.4,0.48989794855663565,0,0,0,0.0,776,775,775.4,0.48989794855663565,0.24000000000000005,100,0,20,5,22.57922625541687,40.06807613372803,0.0,14.817759459691912,90.31690502166748,40.06807613372803,0.0,22.57922625541687,14.817759459691912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,775.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.4,0,0,5,0,3877,0
